,PRODUCT,OUTCOME_LEVEL
2629,"eniva liquid glucosamine joint supplement, extra strength 5000mg",2.4964933005269015e-05
2630,cvs dairy relief lactase enzyme supplement,2.4964933005269015e-05
2631,elliotts fine nutrition healthy nails,2.4964933005269015e-05
2632,elf enhancing lash and brow serum,2.4964933005269015e-05
2633,emeril pots and pans set,2.4964933005269015e-05
2634,curel extreme dry hand relief cream,2.4964933005269015e-05
2635,curl defining cream - monat studio one,2.4964933005269015e-05
2636,curls blueberry bliss conditioner,2.4964933005269015e-05
2637,enchanted universe rose love soap,2.4964933005269015e-05
2638,envy medical lumixyl topical brightening pads,2.4964933005269015e-05
2639,eos holiday collection peppermint mocha,2.4964933005269015e-05
2640,fiji natural artesian water,2.4964933005269015e-05
2641,elephant jasmine white scented rice thai hom mali,2.4964933005269015e-05
2642,epielle black charcoal peel-off mask deep pore cleansing,2.4964933005269015e-05
2643,dr kellyann lemon sips,2.4964933005269015e-05
2644,epigenetic labs three-mushrooom supplement,2.4964933005269015e-05
2645,dr. martins nutrition magnesium glycinate,2.4964933005269015e-05
2646,dromedary sliced peeled pimiento,2.4964933005269015e-05
2647,druckers lab intramax,2.4964933005269015e-05
2648,ds spectral dnc-n- breakthough redenifying treatment with ninoxidil,2.4964933005269015e-05
2649,febico,2.4964933005269015e-05
2650,fat rabbit harvest spice hooligan,2.4964933005269015e-05
2651,edensoy soymilk,2.4964933005269015e-05
2652,dots pretzels,2.4964933005269015e-05
2653,fat bombs chocolate cheesecake dessert snack,2.4964933005269015e-05
2654,fastinxr extended release capsules weight loss dietary supplement,2.4964933005269015e-05
2655,farmwise veggie fries broccoli with potatoes and white beans,2.4964933005269015e-05
2656,diosmin expert omniven,2.4964933005269015e-05
2657,diablos eca fire cap,2.4964933005269015e-05
2658,exstenze plus,2.4964933005269015e-05
2659,diabasens,2.4964933005269015e-05
2660,flash slim korea,2.4964933005269015e-05
2661,flagstone foods praline pecans,2.4964933005269015e-05
2662,foltanx,2.4964933005269015e-05
2663,five star popsicle,2.4964933005269015e-05
2664,fitlean mealshake fat burning meal replacement,2.4964933005269015e-05
2665,fitchickfitness by tammee harvey turmeric weight loss tea,2.4964933005269015e-05
2666,fletchers laxative liquid herbal supplement,2.4964933005269015e-05
2667,ezetimibe tablets,2.4964933005269015e-05
2668,flexinol,2.4964933005269015e-05
2669,dr. danielle gut assist,2.4964933005269015e-05
2670,easy fit labs keto boost,2.4964933005269015e-05
2671,feel good foods vegetable egg rolls,2.4964933005269015e-05
2672,duchess chocolate donuts,2.4964933005269015e-05
2673,dyer mills ketchup,2.4964933005269015e-05
2674,dole asian chop salad,2.4964933005269015e-05
2675,exhale sleep gummy cube,2.4964933005269015e-05
2676,dye-free grip water,2.4964933005269015e-05
2677,evol boost be well soba noodles with vegetables in a creamy cashew sauce,2.4964933005269015e-05
2678,dr. sears primal force mobilify,2.4964933005269015e-05
2679,dolce tuscano mini custard iced eclairs,2.4964933005269015e-05
2680,dose vital vital honey,2.4964933005269015e-05
2681,fancy greens salad,2.4964933005269015e-05
2682,ducktrap smoked mussels in soybean oil,2.4964933005269015e-05
2683,dust reloaded,2.4964933005269015e-05
2684,eastern vital premium black tea,2.4964933005269015e-05
2685,face lite milk,2.4964933005269015e-05
2686,everstrong,2.4964933005269015e-05
2687,farmhouse culture zesty garden veggie kraut krisps,2.4964933005269015e-05
2688,feili house trading pte ltd,2.4964933005269015e-05
2689,eggo french toast sticks,2.4964933005269015e-05
2690,egg beaters original,2.4964933005269015e-05
2691,femmetrinol,2.4964933005269015e-05
2692,dr. jekyll nitrox-lollipop punch,2.4964933005269015e-05
2693,dr. james tissue mend,2.4964933005269015e-05
2694,essc60,2.4964933005269015e-05
2695,flying monkey heavy hitter blend 50mg cbd,2.4964933005269015e-05
2696,13 bean soup,2.4964933005269015e-05
2697,gc natural c. mori,2.4964933005269015e-05
2698,luigis frozen pizza,2.4964933005269015e-05
2699,lobster trap,2.4964933005269015e-05
2700,live g free gluten free whole grain wide pan bread,2.4964933005269015e-05
2701,liv sxinney max,2.4964933005269015e-05
2702,al safa,2.4964933005269015e-05
2703,loretta pancake mix,2.4964933005269015e-05
2704,albanese confectionary candy,2.4964933005269015e-05
2705,aldens organic round sammies vanilla bean,2.4964933005269015e-05
2706,alflorex precisionbiotics,2.4964933005269015e-05
2707,aldis southern grove macadamias oven roasted with sea salt,2.4964933005269015e-05
2708,alexia organic select fries with a taste of sea salt,2.4964933005269015e-05
2709,listerine,2.4964933005269015e-05
2710,allow and rose gummy body parts,2.4964933005269015e-05
2711,allsups premium quality ice,2.4964933005269015e-05
2712,allysian sciences essentials aromatherapy oil - focus,2.4964933005269015e-05
2713,loud muscle science launch sequence,2.4964933005269015e-05
2714,louisa toasted four cheese ravioli,2.4964933005269015e-05
2715,lovar calcium vitamin patches,2.4964933005269015e-05
2716,m. trim appetite control,2.4964933005269015e-05
2717,adol,2.4964933005269015e-05
2718,adrafinil,2.4964933005269015e-05
2719,madison reed modena brown 5.5nnn permanent hair color,2.4964933005269015e-05
2720,made fresh here von corn tortilla chips,2.4964933005269015e-05
2721,madama oliva pitted olive mix,2.4964933005269015e-05
2722,long dan xie gan,2.4964933005269015e-05
2723,adam and eve supplement,2.4964933005269015e-05
2724,mars peanut mms,2.4964933005269015e-05
2725,masha and bear chocolate,2.4964933005269015e-05
2726,acai roots sorbet,2.4964933005269015e-05
2727,accentrate brain ready nutrition,2.4964933005269015e-05
2728,(discontinued) unspecified six star whey protein powder,2.4964933005269015e-05
2729,acme pasta,2.4964933005269015e-05
2730,acne tame skin care supplement,2.4964933005269015e-05
2731,maltodextrin,2.4964933005269015e-05
2732,make your day,2.4964933005269015e-05
2733,maui medicinal hawaiian kavs powder,2.4964933005269015e-05
2734,matrix total results so silver shampoo,2.4964933005269015e-05
2735,mathis chat papdi,2.4964933005269015e-05
2736,marzetti seasoned croutons and great value seasoned croutons,2.4964933005269015e-05
2737,3chi calm,2.4964933005269015e-05
2738,max hard incredible erections,2.4964933005269015e-05
2739,mayo with olive oil reduced fat,2.4964933005269015e-05
2740,mayer brothers (gala blend) apple cider,2.4964933005269015e-05
2741,100k gold male enhancing performance,2.4964933005269015e-05
2742,1st phorm opti-greensopti-reds,2.4964933005269015e-05
2743,2009 yi shan ripe pu-erh tea brick,2.4964933005269015e-05
2744,72hp gold edition,2.4964933005269015e-05
2745,7days chocolate croissant,2.4964933005269015e-05
2746,mars combos stuffed snack cheddar cheese baked pretzels,2.4964933005269015e-05
2747,marva maid iced tea with lemon,2.4964933005269015e-05
2748,lovate health sciencesvitaligenix t10 capsules,2.4964933005269015e-05
2749,aishwarya bakery pappada bolly,2.4964933005269015e-05
2750,aashirvaad atta,2.4964933005269015e-05
2751,lunchable,2.4964933005269015e-05
2752,isoflex pure whey protein isolate cookies cream,2.4964933005269015e-05
2753,isomalt,2.4964933005269015e-05
2754,kimura melon flavor carbonated soft drink,2.4964933005269015e-05
2755,banzai california roll,2.4964933005269015e-05
2756,bar-s classic corn dogs,2.4964933005269015e-05
2757,baraka falafel mix,2.4964933005269015e-05
2758,barbeque seasoned steak with red potatoes,2.4964933005269015e-05
2759,banquet frozen chicken pot pie,2.4964933005269015e-05
2760,bare minerals original foundation,2.4964933005269015e-05
2761,base gods citrus punch flavor gummy,2.4964933005269015e-05
2762,big chief chocolate mushroom balls,2.4964933005269015e-05
2763,biogix amberen,2.4964933005269015e-05
2764,biologique recherche p50 1970,2.4964933005269015e-05
2765,bhungra chips,2.4964933005269015e-05
2766,biopure healing baikalin powder,2.4964933005269015e-05
2767,big easy foods red bean and rice with sausage,2.4964933005269015e-05
2768,kiara,2.4964933005269015e-05
2769,kickin concentrated pre-workout juggernaut,2.4964933005269015e-05
2770,bio grow labs goliath,2.4964933005269015e-05
2771,bigelow vanilla caramel black tea,2.4964933005269015e-05
2772,biogaia immune active kids,2.4964933005269015e-05
2773,israel cardemon,2.4964933005269015e-05
2774,keurig cinnabon flavored coffee pods,2.4964933005269015e-05
2775,beekeepers naturals propolis immune support throat spray,2.4964933005269015e-05
2776,jiffy muffin mix,2.4964933005269015e-05
2777,bearvana booty bears,2.4964933005269015e-05
2778,bennys bagel dog,2.4964933005269015e-05
2779,adypessum advanced thermogenuc slimming,2.4964933005269015e-05
2780,aegea nitroqubits,2.4964933005269015e-05
2781,kenogen progest-e complex,2.4964933005269015e-05
2782,keralex,2.4964933005269015e-05
2783,keracolor conditioner purple for brunette,2.4964933005269015e-05
2784,kera health hair women nutraceuticals,2.4964933005269015e-05
2785,ketologic keto bhb patriot pop flavor,2.4964933005269015e-05
2786,ketogenic meal shake,2.4964933005269015e-05
2787,jamba juice razzmatazz,2.4964933005269015e-05
2788,kerns guava nectar from concentrate made with whole fruit,2.4964933005269015e-05
2789,better body foods chia seeds 2lbs,2.4964933005269015e-05
2790,kalamata figs,2.4964933005269015e-05
2791,jennifer paulson hair color,2.4964933005269015e-05
2792,benvia gold ground,2.4964933005269015e-05
2793,best yet dutch chocolate ice cream,2.4964933005269015e-05
2794,junior mints peppermint crunch,2.4964933005269015e-05
2795,keikoda premium,2.4964933005269015e-05
2796,joy organics cbd oil,2.4964933005269015e-05
2797,juvias place culture duochrome,2.4964933005269015e-05
2798,karachis,2.4964933005269015e-05
2799,karma probiotic water,2.4964933005269015e-05
2800,karuna kava mulled peach bir kar,2.4964933005269015e-05
2801,acai superfruit juice,2.4964933005269015e-05
2802,aarzo nuts dry fruits fresh dates,2.4964933005269015e-05
2803,gefen honey flavored crispy os,2.4964933005269015e-05
2804,lesly quemadores,2.4964933005269015e-05
2805,desi choice kulfi time,2.4964933005269015e-05
2806,fraganzia handsoap,2.4964933005269015e-05
2807,frans chocolates assorted truffles and caramels,2.4964933005269015e-05
2808,franzia chardonnay,2.4964933005269015e-05
2809,futurebiotics moringa 500mg vegetarian capsules,2.4964933005269015e-05
2810,garelick farms milk,2.4964933005269015e-05
2811,dearborn farm general tso chicken,2.4964933005269015e-05
2812,deeply dapper handmade soap,2.4964933005269015e-05
2813,dekalb farmers market parrot fish,2.4964933005269015e-05
2814,deigns for health coqnol,2.4964933005269015e-05
2815,defloration,2.4964933005269015e-05
2816,frys two percent milk,2.4964933005269015e-05
2817,daiya cheese lovers pizza,2.4964933005269015e-05
2818,full circle market coconut water,2.4964933005269015e-05
2819,daisy sour cream,2.4964933005269015e-05
2820,life renu female factor natural testosterone support,2.4964933005269015e-05
2821,lays indias magic masala,2.4964933005269015e-05
2822,laxoplex,2.4964933005269015e-05
2823,lee kum kee panda brand oyster sauce,2.4964933005269015e-05
2824,life boost dark roast bean,2.4964933005269015e-05
2825,lian feng walnut with sesame,2.4964933005269015e-05
2826,li chuen smoked pork buns,2.4964933005269015e-05
2827,lesstranol,2.4964933005269015e-05
2828,deli ham and swiss on pretzel bun,2.4964933005269015e-05
2829,delicje orange artificially flavored european biscuits,2.4964933005269015e-05
2830,derm7 melasma,2.4964933005269015e-05
2831,core power 26 chocolate milkshake,2.4964933005269015e-05
2832,dads root beer barrels,2.4964933005269015e-05
2833,dads old fashioned cream soda singles to go drank mix,2.4964933005269015e-05
2834,cystoprotek,2.4964933005269015e-05
2835,d-limonene (natural orange peel oil),2.4964933005269015e-05
2836,gene.is.us products,2.4964933005269015e-05
2837,gnc calcium gummy,2.4964933005269015e-05
2838,gnc cellucor superhd weight loss,2.4964933005269015e-05
2839,gmp vasotal,2.4964933005269015e-05
2840,gmo soy,2.4964933005269015e-05
2841,gml apeti,2.4964933005269015e-05
2842,coreforce bioblend,2.4964933005269015e-05
2843,dennisons chunky chili con carne with beans,2.4964933005269015e-05
2844,glam and beauty cosmetic sponges,2.4964933005269015e-05
2845,cub foods hass avocado,2.4964933005269015e-05
2846,gim jaban seasoned seaweed snack,2.4964933005269015e-05
2847,gimbals cinnamon lovers heart shaped gourmet jelly beans,2.4964933005269015e-05
2848,curalife curalin,2.4964933005269015e-05
2849,cur-concentrated ultimate recovery,2.4964933005269015e-05
2850,cumberland farms mocha coffee freeze drink,2.4964933005269015e-05
2851,glorious morning muffins,2.4964933005269015e-05
2852,garrett classic cheesecorn,2.4964933005269015e-05
2853,delvixgarden thunder god vine extract,2.4964933005269015e-05
2854,lesserevil buddha bowl foods himalayan pink,2.4964933005269015e-05
2855,leopard miracle honey,2.4964933005269015e-05
2856,marinos italian ice,2.4964933005269015e-05
2857,ariella removal treatment,2.4964933005269015e-05
2858,bacn scramble breakfast burrito,2.4964933005269015e-05
2859,la mend the good patch hangover,2.4964933005269015e-05
2860,late july chips,2.4964933005269015e-05
2861,lakanto keto brownie mix,2.4964933005269015e-05
2862,lancaster farm fresh cooperative fresh eggs,2.4964933005269015e-05
2863,"lake champlain chocolates of vt, evergreen mint",2.4964933005269015e-05
2864,austin zoo animal crackers,2.4964933005269015e-05
2865,avaphinal,2.4964933005269015e-05
2866,athens spanakopita,2.4964933005269015e-05
2867,la bonanza mexico avocado,2.4964933005269015e-05
2868,assam milk tea and oolong milk tea,2.4964933005269015e-05
2869,astachol0x,2.4964933005269015e-05
2870,astor chocolate 18pc vegan hazelnut truffles,2.4964933005269015e-05
2871,auritine,2.4964933005269015e-05
2872,atomo beanless coffee classic black cold brew,2.4964933005269015e-05
2873,atrantil,2.4964933005269015e-05
2874,atwood popcorn,2.4964933005269015e-05
2875,"kusmi tea essentials, les essentiels de kusmi tea",2.4964933005269015e-05
2876,amelia electrolyte water,2.4964933005269015e-05
2877,ambposial yoghurt,2.4964933005269015e-05
2878,ambica foods,2.4964933005269015e-05
2879,maplebrook farm ciliegine fresh mozzerella,2.4964933005269015e-05
2880,many companies using palm,2.4964933005269015e-05
2881,kleritea,2.4964933005269015e-05
2882,konsyl daily psyllium fiber,2.4964933005269015e-05
2883,kore cbd holiday cheers,2.4964933005269015e-05
2884,ammd acetyl-glutathione,2.4964933005269015e-05
2885,leightons pure honey orange blossom,2.4964933005269015e-05
2886,lift,2.4964933005269015e-05
2887,amul pure ghee clarified butter,2.4964933005269015e-05
2888,lipocardia,2.4964933005269015e-05
2889,amylu paleo breakfast sausage,2.4964933005269015e-05
2890,amys thai red curry,2.4964933005269015e-05
2891,anarchy labs assassin,2.4964933005269015e-05
2892,andy boy califlower,2.4964933005269015e-05
2893,lipflavonoids,2.4964933005269015e-05
2894,ammas kitchen idli value pack with chutney,2.4964933005269015e-05
2895,ammd curcumin super soluble,2.4964933005269015e-05
2896,bangrui qicaogangmu caoben yijun rugao,2.4964933005269015e-05
2897,anytime deli turkey bacon club flatbread,2.4964933005269015e-05
2898,linsen double caulis plus,2.4964933005269015e-05
2899,aquarius pro life,2.4964933005269015e-05
2900,aquastar pacific salmon portions,2.4964933005269015e-05
2901,krasdale berry medley frozen fruit,2.4964933005269015e-05
2902,b.p. balancer plus xp,2.4964933005269015e-05
2903,kos organic plant protein chocolate peanut butter,2.4964933005269015e-05
